"arquivo_relativo","status","detalhe"
"utils\model\model.ts","faltando_no_local","existe_no_sanbuphy"
"utils\model\modelAllowlist.ts","faltando_no_local","existe_no_sanbuphy"
"utils\model\modelCapabilities.ts","faltando_no_local","existe_no_sanbuphy"
"utils\model\modelOptions.ts","faltando_no_local","existe_no_sanbuphy"
"utils\model\modelStrings.ts","faltando_no_local","existe_no_sanbuphy"
"utils\model\modelSupportOverrides.ts","faltando_no_local","existe_no_sanbuphy"
"utils\model\providers.ts","faltando_no_local","existe_no_sanbuphy"
"utils\model\validateModel.ts","faltando_no_local","existe_no_sanbuphy"
"utils\modelCost.ts","faltando_no_local","existe_no_sanbuphy"
"utils\modifiers.ts","faltando_no_local","existe_no_sanbuphy"
"utils\mtls.ts","faltando_no_local","existe_no_sanbuphy"
"utils\nativeInstaller\download.ts","faltando_no_local","existe_no_sanbuphy"
"utils\nativeInstaller\index.ts","faltando_no_local","existe_no_sanbuphy"
"utils\nativeInstaller\installer.ts","faltando_no_local","existe_no_sanbuphy"
"utils\nativeInstaller\packageManagers.ts","faltando_no_local","existe_no_sanbuphy"
"utils\nativeInstaller\pidLock.ts","faltando_no_local","existe_no_sanbuphy"
"utils\notebook.ts","faltando_no_local","existe_no_sanbuphy"
"utils\objectGroupBy.ts","faltando_no_local","existe_no_sanbuphy"
"utils\pasteStore.ts","faltando_no_local","existe_no_sanbuphy"
"utils\path.ts","faltando_no_local","existe_no_sanbuphy"
"utils\pdf.ts","faltando_no_local","existe_no_sanbuphy"
"utils\pdfUtils.ts","faltando_no_local","existe_no_sanbuphy"
"utils\peerAddress.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\autoModeState.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\bashClassifier.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\bypassPermissionsKillswitch.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\classifierDecision.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\classifierShared.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\dangerousPatterns.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\denialTracking.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\filesystem.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\getNextPermissionMode.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\pathValidation.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\permissionExplainer.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\PermissionMode.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\PermissionPromptToolResultSchema.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\PermissionResult.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\PermissionRule.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\permissionRuleParser.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\permissions.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\permissionSetup.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\permissionsLoader.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\PermissionUpdate.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\PermissionUpdateSchema.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\shadowedRuleDetection.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\shellRuleMatching.ts","faltando_no_local","existe_no_sanbuphy"
"utils\permissions\yoloClassifier.ts","faltando_no_local","existe_no_sanbuphy"
"utils\planModeV2.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plans.ts","faltando_no_local","existe_no_sanbuphy"
"utils\platform.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\addDirPluginSettings.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\cacheUtils.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\dependencyResolver.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\fetchTelemetry.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\gitAvailability.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\headlessPluginInstall.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\hintRecommendation.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\installCounts.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\installedPluginsManager.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\loadPluginAgents.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\loadPluginCommands.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\loadPluginHooks.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\loadPluginOutputStyles.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\lspPluginIntegration.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\lspRecommendation.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\managedPlugins.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\marketplaceHelpers.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\marketplaceManager.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\mcpbHandler.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\mcpPluginIntegration.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\officialMarketplace.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\officialMarketplaceGcs.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\officialMarketplaceStartupCheck.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\orphanedPluginFilter.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\parseMarketplaceInput.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\performStartupChecks.tsx","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\pluginAutoupdate.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\pluginBlocklist.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\pluginDirectories.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\pluginFlagging.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\pluginIdentifier.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\pluginInstallationHelpers.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\pluginLoader.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\pluginOptionsStorage.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\pluginPolicy.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\pluginStartupCheck.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\pluginVersioning.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\reconciler.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\refresh.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\schemas.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\validatePlugin.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\walkPluginMarkdown.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\zipCache.ts","faltando_no_local","existe_no_sanbuphy"
"utils\plugins\zipCacheAdapters.ts","faltando_no_local","existe_no_sanbuphy"
"utils\powershell\dangerousCmdlets.ts","faltando_no_local","existe_no_sanbuphy"
"utils\powershell\parser.ts","faltando_no_local","existe_no_sanbuphy"
"utils\powershell\staticPrefix.ts","faltando_no_local","existe_no_sanbuphy"
"utils\preflightChecks.tsx","faltando_no_local","existe_no_sanbuphy"
"utils\privacyLevel.ts","faltando_no_local","existe_no_sanbuphy"
"utils\process.ts","faltando_no_local","existe_no_sanbuphy"
"utils\processUserInput\processBashCommand.tsx","faltando_no_local","existe_no_sanbuphy"
"utils\processUserInput\processSlashCommand.tsx","faltando_no_local","existe_no_sanbuphy"
"utils\processUserInput\processTextPrompt.ts","faltando_no_local","existe_no_sanbuphy"
"utils\processUserInput\processUserInput.ts","faltando_no_local","existe_no_sanbuphy"
"utils\profilerBase.ts","faltando_no_local","existe_no_sanbuphy"
"utils\promptCategory.ts","faltando_no_local","existe_no_sanbuphy"
"utils\promptEditor.ts","faltando_no_local","existe_no_sanbuphy"
"utils\promptShellExecution.ts","faltando_no_local","existe_no_sanbuphy"
"utils\proxy.ts","faltando_no_local","existe_no_sanbuphy"
"utils\queryContext.ts","faltando_no_local","existe_no_sanbuphy"
"utils\QueryGuard.ts","faltando_no_local","existe_no_sanbuphy"
"utils\queryHelpers.ts","faltando_no_local","existe_no_sanbuphy"
"utils\queryProfiler.ts","faltando_no_local","existe_no_sanbuphy"
"utils\queueProcessor.ts","faltando_no_local","existe_no_sanbuphy"
"utils\readEditContext.ts","faltando_no_local","existe_no_sanbuphy"
"utils\readFileInRange.ts","faltando_no_local","existe_no_sanbuphy"
"utils\releaseNotes.ts","faltando_no_local","existe_no_sanbuphy"
"utils\renderOptions.ts","faltando_no_local","existe_no_sanbuphy"
"utils\ripgrep.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sandbox\sandbox-adapter.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sandbox\sandbox-ui-utils.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sanitization.ts","faltando_no_local","existe_no_sanbuphy"
"utils\screenshotClipboard.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sdkEventQueue.ts","faltando_no_local","existe_no_sanbuphy"
"utils\secureStorage\fallbackStorage.ts","faltando_no_local","existe_no_sanbuphy"
"utils\secureStorage\index.ts","faltando_no_local","existe_no_sanbuphy"
"utils\secureStorage\keychainPrefetch.ts","faltando_no_local","existe_no_sanbuphy"
"utils\secureStorage\macOsKeychainHelpers.ts","faltando_no_local","existe_no_sanbuphy"
"utils\secureStorage\macOsKeychainStorage.ts","faltando_no_local","existe_no_sanbuphy"
"utils\secureStorage\plainTextStorage.ts","faltando_no_local","existe_no_sanbuphy"
"utils\semanticBoolean.ts","faltando_no_local","existe_no_sanbuphy"
"utils\semanticNumber.ts","faltando_no_local","existe_no_sanbuphy"
"utils\semver.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sequential.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionActivity.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionEnvironment.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionEnvVars.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionFileAccessHooks.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionIngressAuth.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionRestore.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionStart.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionState.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionStorage.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionStoragePortable.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionTitle.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sessionUrl.ts","faltando_no_local","existe_no_sanbuphy"
"utils\set.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\allErrors.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\applySettingsChange.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\changeDetector.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\constants.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\internalWrites.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\managedPath.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\mdm\constants.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\mdm\rawRead.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\mdm\settings.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\permissionValidation.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\pluginOnlyPolicy.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\schemaOutput.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\settings.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\settingsCache.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\toolValidationConfig.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\types.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\validateEditTool.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\validation.ts","faltando_no_local","existe_no_sanbuphy"
"utils\settings\validationTips.ts","faltando_no_local","existe_no_sanbuphy"
"utils\Shell.ts","faltando_no_local","existe_no_sanbuphy"
"utils\shell\bashProvider.ts","faltando_no_local","existe_no_sanbuphy"
"utils\shell\outputLimits.ts","faltando_no_local","existe_no_sanbuphy"
"utils\shell\powershellDetection.ts","faltando_no_local","existe_no_sanbuphy"
"utils\shell\powershellProvider.ts","faltando_no_local","existe_no_sanbuphy"
"utils\shell\prefix.ts","faltando_no_local","existe_no_sanbuphy"
"utils\shell\readOnlyCommandValidation.ts","faltando_no_local","existe_no_sanbuphy"
"utils\shell\resolveDefaultShell.ts","faltando_no_local","existe_no_sanbuphy"
"utils\shell\shellProvider.ts","faltando_no_local","existe_no_sanbuphy"
"utils\shell\shellToolUtils.ts","faltando_no_local","existe_no_sanbuphy"
"utils\shell\specPrefix.ts","faltando_no_local","existe_no_sanbuphy"
"utils\ShellCommand.ts","faltando_no_local","existe_no_sanbuphy"
"utils\shellConfig.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sideQuery.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sideQuestion.ts","faltando_no_local","existe_no_sanbuphy"
"utils\signal.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sinks.ts","faltando_no_local","existe_no_sanbuphy"
"utils\skills\skillChangeDetector.ts","faltando_no_local","existe_no_sanbuphy"
"utils\slashCommandParsing.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sleep.ts","faltando_no_local","existe_no_sanbuphy"
"utils\sliceAnsi.ts","faltando_no_local","existe_no_sanbuphy"
"utils\slowOperations.ts","faltando_no_local","existe_no_sanbuphy"
"utils\standaloneAgent.ts","faltando_no_local","existe_no_sanbuphy"
"utils\startupProfiler.ts","faltando_no_local","existe_no_sanbuphy"
"utils\staticRender.tsx","faltando_no_local","existe_no_sanbuphy"
"utils\stats.ts","faltando_no_local","existe_no_sanbuphy"
"utils\statsCache.ts","faltando_no_local","existe_no_sanbuphy"
"utils\status.tsx","faltando_no_local","existe_no_sanbuphy"
"utils\statusNoticeDefinitions.tsx","faltando_no_local","existe_no_sanbuphy"
"utils\statusNoticeHelpers.ts","faltando_no_local","existe_no_sanbuphy"
"utils\stream.ts","faltando_no_local","existe_no_sanbuphy"
"utils\streamJsonStdoutGuard.ts","faltando_no_local","existe_no_sanbuphy"
"utils\streamlinedTransform.ts","faltando_no_local","existe_no_sanbuphy"
"utils\stringUtils.ts","faltando_no_local","existe_no_sanbuphy"
"utils\subprocessEnv.ts","faltando_no_local","existe_no_sanbuphy"
"utils\suggestions\commandSuggestions.ts","faltando_no_local","existe_no_sanbuphy"
"utils\suggestions\directoryCompletion.ts","faltando_no_local","existe_no_sanbuphy"
"utils\suggestions\shellHistoryCompletion.ts","faltando_no_local","existe_no_sanbuphy"
"utils\suggestions\skillUsageTracking.ts","faltando_no_local","existe_no_sanbuphy"
"utils\suggestions\slackChannelSuggestions.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\backends\detection.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\backends\InProcessBackend.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\backends\it2Setup.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\backends\ITermBackend.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\backends\PaneBackendExecutor.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\backends\registry.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\backends\teammateModeSnapshot.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\backends\TmuxBackend.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\backends\types.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\constants.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\inProcessRunner.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\It2SetupPrompt.tsx","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\leaderPermissionBridge.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\permissionSync.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\reconnection.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\spawnInProcess.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\spawnUtils.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\teamHelpers.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\teammateInit.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\teammateLayoutManager.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\teammateModel.ts","faltando_no_local","existe_no_sanbuphy"
"utils\swarm\teammatePromptAddendum.ts","faltando_no_local","existe_no_sanbuphy"
"utils\systemDirectories.ts","faltando_no_local","existe_no_sanbuphy"
"utils\systemPrompt.ts","faltando_no_local","existe_no_sanbuphy"
"utils\systemPromptType.ts","faltando_no_local","existe_no_sanbuphy"
"utils\systemTheme.ts","faltando_no_local","existe_no_sanbuphy"
"utils\taggedId.ts","faltando_no_local","existe_no_sanbuphy"
"utils\task\diskOutput.ts","faltando_no_local","existe_no_sanbuphy"
"utils\task\framework.ts","faltando_no_local","existe_no_sanbuphy"
"utils\task\outputFormatting.ts","faltando_no_local","existe_no_sanbuphy"
"utils\task\sdkProgress.ts","faltando_no_local","existe_no_sanbuphy"
"utils\task\TaskOutput.ts","faltando_no_local","existe_no_sanbuphy"
"utils\tasks.ts","faltando_no_local","existe_no_sanbuphy"
"utils\teamDiscovery.ts","faltando_no_local","existe_no_sanbuphy"
"utils\teammate.ts","faltando_no_local","existe_no_sanbuphy"
"utils\teammateContext.ts","faltando_no_local","existe_no_sanbuphy"
"utils\teammateMailbox.ts","faltando_no_local","existe_no_sanbuphy"
"utils\teamMemoryOps.ts","faltando_no_local","existe_no_sanbuphy"
"utils\telemetry\betaSessionTracing.ts","faltando_no_local","existe_no_sanbuphy"
"utils\telemetry\bigqueryExporter.ts","faltando_no_local","existe_no_sanbuphy"
"utils\telemetry\events.ts","faltando_no_local","existe_no_sanbuphy"
"utils\telemetry\instrumentation.ts","faltando_no_local","existe_no_sanbuphy"
"utils\telemetry\logger.ts","faltando_no_local","existe_no_sanbuphy"
"utils\telemetry\perfettoTracing.ts","faltando_no_local","existe_no_sanbuphy"
"utils\telemetry\pluginTelemetry.ts","faltando_no_local","existe_no_sanbuphy"
"utils\telemetry\sessionTracing.ts","faltando_no_local","existe_no_sanbuphy"
"utils\telemetry\skillLoadedEvent.ts","faltando_no_local","existe_no_sanbuphy"
"utils\telemetryAttributes.ts","faltando_no_local","existe_no_sanbuphy"
"utils\teleport.tsx","faltando_no_local","existe_no_sanbuphy"
"utils\teleport\api.ts","faltando_no_local","existe_no_sanbuphy"
"utils\teleport\environments.ts","faltando_no_local","existe_no_sanbuphy"
"utils\teleport\environmentSelection.ts","faltando_no_local","existe_no_sanbuphy"
"utils\teleport\gitBundle.ts","faltando_no_local","existe_no_sanbuphy"
"utils\tempfile.ts","faltando_no_local","existe_no_sanbuphy"
"utils\terminal.ts","faltando_no_local","existe_no_sanbuphy"
"utils\terminalPanel.ts","faltando_no_local","existe_no_sanbuphy"
"utils\textHighlighting.ts","faltando_no_local","existe_no_sanbuphy"
"utils\theme.ts","faltando_no_local","existe_no_sanbuphy"
"utils\thinking.ts","faltando_no_local","existe_no_sanbuphy"
"utils\timeouts.ts","faltando_no_local","existe_no_sanbuphy"
"utils\tmuxSocket.ts","faltando_no_local","existe_no_sanbuphy"
"utils\todo\types.ts","faltando_no_local","existe_no_sanbuphy"
"utils\tokenBudget.ts","faltando_no_local","existe_no_sanbuphy"
"utils\tokens.ts","faltando_no_local","existe_no_sanbuphy"
"utils\toolErrors.ts","faltando_no_local","existe_no_sanbuphy"
"utils\toolPool.ts","faltando_no_local","existe_no_sanbuphy"
"utils\toolResultStorage.ts","faltando_no_local","existe_no_sanbuphy"
"utils\toolSchemaCache.ts","faltando_no_local","existe_no_sanbuphy"
"utils\toolSearch.ts","faltando_no_local","existe_no_sanbuphy"
"utils\transcriptSearch.ts","faltando_no_local","existe_no_sanbuphy"
"utils\treeify.ts","faltando_no_local","existe_no_sanbuphy"
"utils\truncate.ts","faltando_no_local","existe_no_sanbuphy"
"utils\ultraplan\ccrSession.ts","faltando_no_local","existe_no_sanbuphy"
"utils\ultraplan\keyword.ts","faltando_no_local","existe_no_sanbuphy"
"utils\unaryLogging.ts","faltando_no_local","existe_no_sanbuphy"
"utils\undercover.ts","faltando_no_local","existe_no_sanbuphy"
"utils\user.ts","faltando_no_local","existe_no_sanbuphy"
"utils\userAgent.ts","faltando_no_local","existe_no_sanbuphy"
"utils\userPromptKeywords.ts","faltando_no_local","existe_no_sanbuphy"
"utils\uuid.ts","faltando_no_local","existe_no_sanbuphy"
"utils\warningHandler.ts","faltando_no_local","existe_no_sanbuphy"
"utils\which.ts","faltando_no_local","existe_no_sanbuphy"
"utils\windowsPaths.ts","faltando_no_local","existe_no_sanbuphy"
"utils\withResolvers.ts","faltando_no_local","existe_no_sanbuphy"
"utils\words.ts","faltando_no_local","existe_no_sanbuphy"
"utils\workloadContext.ts","faltando_no_local","existe_no_sanbuphy"
"utils\worktree.ts","faltando_no_local","existe_no_sanbuphy"
"utils\worktreeModeEnabled.ts","faltando_no_local","existe_no_sanbuphy"
"utils\xdg.ts","faltando_no_local","existe_no_sanbuphy"
"utils\xml.ts","faltando_no_local","existe_no_sanbuphy"
"utils\yaml.ts","faltando_no_local","existe_no_sanbuphy"
"utils\zodToJsonSchema.ts","faltando_no_local","existe_no_sanbuphy"
"vim\motions.ts","faltando_no_local","existe_no_sanbuphy"
"vim\operators.ts","faltando_no_local","existe_no_sanbuphy"
"vim\textObjects.ts","faltando_no_local","existe_no_sanbuphy"
"vim\transitions.ts","faltando_no_local","existe_no_sanbuphy"
"vim\types.ts","faltando_no_local","existe_no_sanbuphy"
"voice\voiceModeEnabled.ts","faltando_no_local","existe_no_sanbuphy"
